ItemSheet name,EmployeeCode,Name,Date,Value,WFHcount,Month,SLcount,DayofWeek
May 2022,Atq -418,Hillary Kirk,09-05-22,P,0,May-22,0,Mon
May 2022,Atq -418,Hillary Kirk,12-05-22,P,0,May-22,0,Thu
May 2022,Atq -418,Hillary Kirk,13-05-22,P,0,May-22,0,Fri
May 2022,Atq -418,Hillary Kirk,20-05-22,P,0,May-22,0,Fri
May 2022,Atq -418,Hillary Kirk,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -376,Dominique Benjamin,02-05-22,P,0,May-22,0,Mon
May 2022,Atq -376,Dominique Benjamin,03-05-22,P,0,May-22,0,Tue
May 2022,Atq -376,Dominique Benjamin,04-05-22,P,0,May-22,0,Wed
May 2022,Atq -376,Dominique Benjamin,05-05-22,P,0,May-22,0,Thu
May 2022,Atq -376,Dominique Benjamin,06-05-22,P,0,May-22,0,Fri
May 2022,Atq -376,Dominique Benjamin,12-05-22,P,0,May-22,0,Thu
May 2022,Atq -376,Dominique Benjamin,13-05-22,P,0,May-22,0,Fri
May 2022,Atq -376,Dominique Benjamin,20-05-22,P,0,May-22,0,Fri
May 2022,Atq -376,Dominique Benjamin,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -453,Nehemiah Diaz,12-05-22,P,0,May-22,0,Thu
May 2022,Atq -453,Nehemiah Diaz,13-05-22,P,0,May-22,0,Fri
May 2022,Atq -453,Nehemiah Diaz,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -461,Josh Sharp,02-05-22,P,0,May-22,0,Mon
May 2022,Atq -461,Josh Sharp,03-05-22,P,0,May-22,0,Tue
May 2022,Atq -461,Josh Sharp,04-05-22,P,0,May-22,0,Wed
May 2022,Atq -461,Josh Sharp,05-05-22,P,0,May-22,0,Thu
May 2022,Atq -461,Josh Sharp,06-05-22,P,0,May-22,0,Fri
May 2022,Atq -461,Josh Sharp,09-05-22,P,0,May-22,0,Mon
May 2022,Atq -461,Josh Sharp,12-05-22,P,0,May-22,0,Thu
May 2022,Atq -461,Josh Sharp,13-05-22,P,0,May-22,0,Fri
May 2022,Atq -461,Josh Sharp,20-05-22,P,0,May-22,0,Fri
May 2022,Atq -461,Josh Sharp,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -411,Samuel Murray,02-05-22,P,0,May-22,0,Mon
May 2022,Atq -411,Samuel Murray,03-05-22,P,0,May-22,0,Tue
May 2022,Atq -411,Samuel Murray,04-05-22,P,0,May-22,0,Wed
May 2022,Atq -411,Samuel Murray,05-05-22,P,0,May-22,0,Thu
May 2022,Atq -411,Samuel Murray,09-05-22,P,0,May-22,0,Mon
May 2022,Atq -411,Samuel Murray,12-05-22,P,0,May-22,0,Thu
May 2022,Atq -411,Samuel Murray,13-05-22,P,0,May-22,0,Fri
May 2022,Atq -411,Samuel Murray,20-05-22,P,0,May-22,0,Fri
May 2022,Atq -411,Samuel Murray,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -472,Quincy Mendez,03-05-22,P,0,May-22,0,Tue
May 2022,Atq -472,Quincy Mendez,04-05-22,P,0,May-22,0,Wed
May 2022,Atq -472,Quincy Mendez,05-05-22,P,0,May-22,0,Thu
May 2022,Atq -472,Quincy Mendez,06-05-22,P,0,May-22,0,Fri
May 2022,Atq -472,Quincy Mendez,09-05-22,P,0,May-22,0,Mon
May 2022,Atq -472,Quincy Mendez,12-05-22,P,0,May-22,0,Thu
May 2022,Atq -472,Quincy Mendez,20-05-22,P,0,May-22,0,Fri
May 2022,Atq -472,Quincy Mendez,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -448,Athena Rios,09-05-22,P,0,May-22,0,Mon
May 2022,Atq -448,Athena Rios,12-05-22,P,0,May-22,0,Thu
May 2022,Atq -448,Athena Rios,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -364,Keaton Nixon,20-05-22,P,0,May-22,0,Fri
May 2022,Atq -364,Keaton Nixon,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -371,Kayleigh Kennedy,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -387,Konner Henson,02-05-22,P,0,May-22,0,Mon
May 2022,Atq -387,Konner Henson,03-05-22,P,0,May-22,0,Tue
May 2022,Atq -387,Konner Henson,04-05-22,P,0,May-22,0,Wed
May 2022,Atq -387,Konner Henson,05-05-22,P,0,May-22,0,Thu
May 2022,Atq -387,Konner Henson,06-05-22,P,0,May-22,0,Fri
May 2022,Atq -387,Konner Henson,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -385,Finnegan Gilbert,02-05-22,P,0,May-22,0,Mon
May 2022,Atq -385,Finnegan Gilbert,04-05-22,P,0,May-22,0,Wed
May 2022,Atq -385,Finnegan Gilbert,05-05-22,P,0,May-22,0,Thu
May 2022,Atq -385,Finnegan Gilbert,06-05-22,P,0,May-22,0,Fri
May 2022,Atq -385,Finnegan Gilbert,09-05-22,P,0,May-22,0,Mon
May 2022,Atq -385,Finnegan Gilbert,12-05-22,P,0,May-22,0,Thu
May 2022,Atq -385,Finnegan Gilbert,20-05-22,P,0,May-22,0,Fri
May 2022,Atq -455,Caylee Meadows,02-05-22,P,0,May-22,0,Mon
May 2022,Atq -455,Caylee Meadows,03-05-22,P,0,May-22,0,Tue
May 2022,Atq -455,Caylee Meadows,04-05-22,P,0,May-22,0,Wed
May 2022,Atq -455,Caylee Meadows,05-05-22,P,0,May-22,0,Thu
May 2022,Atq -470,Jovani Pope,12-05-22,P,0,May-22,0,Thu
May 2022,Atq -470,Jovani Pope,13-05-22,P,0,May-22,0,Fri
May 2022,Atq -470,Jovani Pope,20-05-22,P,0,May-22,0,Fri
May 2022,Atq -470,Jovani Pope,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -374,Kaley Fitzpatrick,12-05-22,P,0,May-22,0,Thu
May 2022,Atq -374,Kaley Fitzpatrick,13-05-22,P,0,May-22,0,Fri
May 2022,Atq -374,Kaley Fitzpatrick,20-05-22,P,0,May-22,0,Fri
May 2022,Atq -374,Kaley Fitzpatrick,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -372,Miley Combs,02-05-22,P,0,May-22,0,Mon
May 2022,Atq -372,Miley Combs,03-05-22,P,0,May-22,0,Tue
May 2022,Atq -372,Miley Combs,09-05-22,P,0,May-22,0,Mon
May 2022,Atq -372,Miley Combs,12-05-22,P,0,May-22,0,Thu
May 2022,Atq -372,Miley Combs,13-05-22,P,0,May-22,0,Fri
May 2022,Atq -372,Miley Combs,20-05-22,P,0,May-22,0,Fri
May 2022,Atq -372,Miley Combs,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -437,Dallas Weeks,02-05-22,P,0,May-22,0,Mon
May 2022,Atq -437,Dallas Weeks,03-05-22,P,0,May-22,0,Tue
May 2022,Atq -437,Dallas Weeks,04-05-22,P,0,May-22,0,Wed
May 2022,Atq -437,Dallas Weeks,05-05-22,P,0,May-22,0,Thu
May 2022,Atq -437,Dallas Weeks,06-05-22,P,0,May-22,0,Fri
May 2022,Atq -437,Dallas Weeks,09-05-22,P,0,May-22,0,Mon
May 2022,Atq -437,Dallas Weeks,12-05-22,P,0,May-22,0,Thu
May 2022,Atq -437,Dallas Weeks,20-05-22,P,0,May-22,0,Fri
May 2022,Atq -400,Chad Macias,02-05-22,P,0,May-22,0,Mon
May 2022,Atq -400,Chad Macias,05-05-22,P,0,May-22,0,Thu
May 2022,Atq -400,Chad Macias,06-05-22,P,0,May-22,0,Fri
May 2022,Atq -400,Chad Macias,09-05-22,P,0,May-22,0,Mon
May 2022,Atq -400,Chad Macias,12-05-22,P,0,May-22,0,Thu
May 2022,Atq -400,Chad Macias,13-05-22,P,0,May-22,0,Fri
May 2022,Atq -400,Chad Macias,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -458,Jessie Carrillo,02-05-22,P,0,May-22,0,Mon
May 2022,Atq -458,Jessie Carrillo,05-05-22,P,0,May-22,0,Thu
May 2022,Atq -458,Jessie Carrillo,06-05-22,P,0,May-22,0,Fri
May 2022,Atq -458,Jessie Carrillo,09-05-22,P,0,May-22,0,Mon
May 2022,Atq -458,Jessie Carrillo,12-05-22,P,0,May-22,0,Thu
May 2022,Atq -458,Jessie Carrillo,13-05-22,P,0,May-22,0,Fri
May 2022,Atq -458,Jessie Carrillo,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -455,Aditya Walls,09-05-22,P,0,May-22,0,Mon
May 2022,Atq -455,Aditya Walls,12-05-22,P,0,May-22,0,Thu
May 2022,Atq -455,Aditya Walls,13-05-22,P,0,May-22,0,Fri
May 2022,Atq -455,Aditya Walls,20-05-22,P,0,May-22,0,Fri
May 2022,Atq -476,Kane Malone,09-05-22,P,0,May-22,0,Mon
May 2022,Atq -476,Kane Malone,12-05-22,P,0,May-22,0,Thu
May 2022,Atq -476,Kane Malone,20-05-22,P,0,May-22,0,Fri
May 2022,Atq -362,Kiana Mcmillan,09-05-22,P,0,May-22,0,Mon
May 2022,Atq -362,Kiana Mcmillan,12-05-22,P,0,May-22,0,Thu
May 2022,Atq -362,Kiana Mcmillan,20-05-22,P,0,May-22,0,Fri
May 2022,Atq -362,Kiana Mcmillan,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -426,Isabella Pittman,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -461,Shea Zuniga,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -414,Mckayla Miles,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -389,Julien Hamilton,27-05-22,P,0,May-22,0,Fri
May 2022,Atq -406,Thanos Thakur,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -462,Jarvis Singh,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -411,Nevaeh Waller,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -398,Bo Cordova,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -438,Mekhi Singleton,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -366,Peter Pandey,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -441,Loki Lal,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -436,Phoenix Brady,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -404,Ana Little,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -397,Grace Stone,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -335,Tori Shannon,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -443,Lyric Bartlett,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -405,Sofia Solis,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -440,Mckayla Parker,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -334,Boston Morse,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -446,April Ayers,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -419,Faith Hamilton,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -438,Miles Fields,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -423,Rodrigo Price,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -433,Jayce Fuentes,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -375,Hailee Fitzpatrick,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -475,Rey Novak,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -368,Macie Callahan,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -468,Xiomara Ruiz,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -348,Weston Horton,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -435,Dean Mclaughlin,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -331,Jonah Hamilton,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -475,London Kim,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -456,Adriel Pace,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -385,Jase Ingram,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -412,Tucker Austin,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -396,Karma Reeves,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -467,Esperanza Irwin,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -484,Demarcus Gordon,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -432,Ryann Guerrero,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -421,Rylee Mullins,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -367,Briley Orr,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -393,Emma Freeman,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -403,Will Mahoney,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -414,Titus Andersen,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -418,Marquis Wyatt,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -408,Nick Orozco,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -373,Isiah Small,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -418,Hillary Kirk,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -376,Dominique Benjamin,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -453,Nehemiah Diaz,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -461,Josh Sharp,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -411,Samuel Murray,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -472,Quincy Mendez,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -448,Athena Rios,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -364,Keaton Nixon,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -371,Kayleigh Kennedy,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -387,Konner Henson,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -470,Jovani Pope,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -374,Kaley Fitzpatrick,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -372,Miley Combs,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -437,Dallas Weeks,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -400,Chad Macias,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -458,Jessie Carrillo,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -362,Kiana Mcmillan,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -426,Isabella Pittman,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -461,Shea Zuniga,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -414,Mckayla Miles,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -389,Julien Hamilton,26-05-22,P,0,May-22,0,Thu
May 2022,Atq -406,Thanos Thakur,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -462,Jarvis Singh,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -411,Nevaeh Waller,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -438,Mekhi Singleton,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -441,Loki Lal,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -436,Phoenix Brady,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -404,Ana Little,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -397,Grace Stone,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -335,Tori Shannon,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -443,Lyric Bartlett,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -467,Cason David,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -405,Sofia Solis,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -440,Mckayla Parker,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -335,Madelynn Gray,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -343,Myla Klein,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -334,Boston Morse,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -446,April Ayers,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -396,Joel Cruz,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -459,Iris Woodard,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -349,Trystan Ortega,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -438,Miles Fields,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -423,Rodrigo Price,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -433,Jayce Fuentes,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -475,Rey Novak,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -368,Macie Callahan,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -468,Xiomara Ruiz,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -348,Weston Horton,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -435,Dean Mclaughlin,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -331,Jonah Hamilton,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -405,Chris Frye,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -475,London Kim,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -385,Jase Ingram,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -484,Adyson Moyer,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -412,Tucker Austin,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -472,Cristofer Bernard,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -396,Karma Reeves,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -467,Esperanza Irwin,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -484,Demarcus Gordon,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -421,Rylee Mullins,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -367,Briley Orr,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -403,Will Mahoney,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -414,Titus Andersen,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -418,Marquis Wyatt,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -408,Nick Orozco,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -373,Isiah Small,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -376,Dominique Benjamin,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -461,Josh Sharp,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -411,Samuel Murray,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -472,Quincy Mendez,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -448,Athena Rios,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -364,Keaton Nixon,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -371,Kayleigh Kennedy,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -470,Jovani Pope,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -374,Kaley Fitzpatrick,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -372,Miley Combs,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -437,Dallas Weeks,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -400,Chad Macias,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -458,Jessie Carrillo,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -455,Aditya Walls,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -476,Kane Malone,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -362,Kiana Mcmillan,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -426,Isabella Pittman,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -461,Shea Zuniga,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -414,Mckayla Miles,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -389,Julien Hamilton,30-05-22,P,0,May-22,0,Mon
May 2022,Atq -406,Thanos Thakur,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -462,Jarvis Singh,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -411,Nevaeh Waller,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -398,Bo Cordova,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -366,Peter Pandey,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -441,Loki Lal,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -436,Phoenix Brady,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -404,Ana Little,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -397,Grace Stone,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -335,Tori Shannon,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -443,Lyric Bartlett,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -467,Cason David,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -450,Miya Hampton,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -405,Sofia Solis,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -440,Mckayla Parker,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -335,Madelynn Gray,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -343,Myla Klein,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -334,Boston Morse,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -446,April Ayers,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -419,Faith Hamilton,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -396,Joel Cruz,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -459,Iris Woodard,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -349,Trystan Ortega,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -438,Miles Fields,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -433,Jayce Fuentes,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -375,Hailee Fitzpatrick,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -475,Rey Novak,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -368,Macie Callahan,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -348,Weston Horton,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -435,Dean Mclaughlin,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -331,Jonah Hamilton,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -475,London Kim,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -385,Jase Ingram,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -484,Adyson Moyer,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -412,Tucker Austin,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -472,Cristofer Bernard,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -396,Karma Reeves,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -467,Esperanza Irwin,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -484,Demarcus Gordon,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -432,Ryann Guerrero,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -452,Ayanna Atkins,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -367,Briley Orr,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -393,Emma Freeman,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -403,Will Mahoney,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -414,Titus Andersen,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -418,Marquis Wyatt,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -408,Nick Orozco,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -373,Isiah Small,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -418,Hillary Kirk,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -376,Dominique Benjamin,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -453,Nehemiah Diaz,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -461,Josh Sharp,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -411,Samuel Murray,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -472,Quincy Mendez,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -448,Athena Rios,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -364,Keaton Nixon,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -385,Finnegan Gilbert,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -470,Jovani Pope,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -374,Kaley Fitzpatrick,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -372,Miley Combs,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -437,Dallas Weeks,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -455,Aditya Walls,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -476,Kane Malone,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -362,Kiana Mcmillan,19-05-22,P,0,May-22,0,Thu
May 2022,Atq -406,Thanos Thakur,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -462,Jarvis Singh,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -411,Nevaeh Waller,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -398,Bo Cordova,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -438,Mekhi Singleton,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -366,Peter Pandey,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -441,Loki Lal,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -404,Ana Little,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -397,Grace Stone,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -335,Tori Shannon,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -443,Lyric Bartlett,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -467,Cason David,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -450,Miya Hampton,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -405,Sofia Solis,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -440,Mckayla Parker,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -335,Madelynn Gray,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -343,Myla Klein,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -334,Boston Morse,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -446,April Ayers,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -419,Faith Hamilton,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -396,Joel Cruz,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -459,Iris Woodard,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -349,Trystan Ortega,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -438,Miles Fields,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -433,Jayce Fuentes,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -375,Hailee Fitzpatrick,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -475,Rey Novak,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -368,Macie Callahan,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -468,Xiomara Ruiz,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -348,Weston Horton,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -331,Jonah Hamilton,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -405,Chris Frye,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -475,London Kim,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -375,Kenley Marsh,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -456,Adriel Pace,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -385,Jase Ingram,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -484,Adyson Moyer,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -412,Tucker Austin,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -472,Cristofer Bernard,16-05-22,P,0,May-22,0,Mon
May 2022,Atq -396,Karma Reeves,16-05-22,P,0,May-22,0,Mon
